"","countrycode","countryname","regioncode","coveragetype","year","datayear","datatype","isinterpolated","usemicrodata","ppp","povertyline","mean","headcount","povertygap","povertygapsq","watts","gini","median","mld","polarization","population","decile1","decile2","decile3","decile4","decile5","decile6","decile7","decile8","decile9","decile10"
"1","ALB","Albania","ECA","N",1996,1996,"consumption",0,1,58.16801,31.9,187.8427,0.9995166,0.8065943,0.6604304,1.761255,0.2701034,165.0867,0.1191043,NA,3.168033,0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
"2","ALB","Albania","ECA","N",2002,2002,"consumption",0,1,58.16801,31.9,191.988,0.9976975,0.8033905,0.6616733,1.785846,0.3173898,158.363,0.1648116,NA,3.05101,0.03494,0.04859,0.05842,0.06738,0.07653,0.08839,0.1023,0.1198,0.1493,0.2544
"3","ALB","Albania","ECA","N",2005,2005,"consumption",0,1,58.16801,31.9,217.0335,0.9955966,0.7779836,0.6234147,1.6532,0.3059566,184.6848,0.1544128,NA,3.011487,0.03483,0.0492,0.05977,0.06921,0.07988,0.09037,0.1037,0.1213,0.1483,0.2434
"4","ALB","Albania","ECA","N",2008,2008,"consumption",0,1,58.16801,31.9,237.5353,0.9937503,0.7592419,0.5962148,1.558503,0.2998467,198.7757,0.1488934,NA,2.947314,0.03734,0.05137,0.06088,0.06984,0.07912,0.08924,0.103,0.1193,0.1454,0.2446
"5","ALB","Albania","ECA","N",2012,2012,"consumption",0,1,58.16801,31.9,225.2692,0.9974429,0.7687735,0.6081076,1.599393,0.2896048,195.0467,0.1384171,NA,2.900401,0.0366,0.05193,0.06144,0.07031,0.08084,0.09257,0.1052,0.1229,0.1489,0.2293
"6","ALB","Albania","ECA","N",2014,2014,"consumption",0,1,58.16801,31.9,240.0998,0.9951738,0.7534861,0.5947982,1.595969,0.345989,196.3965,0.1986616,NA,2.889104,0.02853,0.04174,0.05223,0.06312,0.07512,0.08933,0.1059,0.1272,0.1613,0.2554
"7","ALB","Albania","ECA","N",2015,2015,"consumption",0,1,58.16801,31.9,242.8672,0.9958506,0.7502229,0.5884922,1.562972,0.3291291,199.3308,0.1774243,NA,2.880703,0.03133,0.04524,0.05543,0.06559,0.07608,0.08893,0.1047,0.125,0.1587,0.2489
"8","ALB","Albania","ECA","N",2016,2016,"consumption",0,1,58.16801,31.9,247.6767,0.9956256,0.7456079,0.5832669,1.55378,0.3370824,203.5201,0.1876481,NA,2.876101,0.02962,0.04366,0.05427,0.06419,0.0754,0.08895,0.1053,0.1275,0.1608,0.2503
"9","ALB","Albania","ECA","N",2017,2017,"consumption",0,1,58.16801,31.9,245.9924,0.9957751,0.7474809,0.5846429,1.554739,0.3317109,201.9203,0.1816586,NA,2.873457,0.03074,0.04445,0.05469,0.06499,0.07604,0.08907,0.1056,0.127,0.1597,0.2477
"10","DZA","Algeria","MNA","N",1988,1988,"consumption",0,0,31.77229,31.9,200.4312,0.9917853,0.8068643,0.6733971,1.886689,0.4019491,149.1409,0.2817323,0.3079208,24.443467,0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
"11","DZA","Algeria","MNA","N",1995,1995,"consumption",0,0,31.77229,31.9,190.9572,0.9984072,0.8032522,0.6653926,1.845443,0.3533005,154.4681,0.2085176,0.3133712,28.757785,0.02872,0.04094,0.05222,0.06329,0.0748,0.08756,0.1029,0.1234,0.1573,0.2689
"12","DZA","Algeria","MNA","N",2011,2011.17,"consumption",0,0,31.77229,31.9,247.7322,0.9958468,0.7451045,0.5751464,1.4989,0.2761573,215.9956,0.1253313,0.2260456,36.661444,0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
"13","AGO","Angola","SSA","N",2000,2000.21,"consumption",0,1,73.83312,31.9,136.7125,0.9895977,0.8657742,0.7733162,2.476447,0.5195689,86.47519,0.5125765,NA,16.395473,0.009832,0.02195,0.03342,0.04495,0.05663,0.07049,0.08808,0.1135,0.1587,0.4025
"14","AGO","Angola","SSA","N",2008,2008.5,"consumption",0,1,73.83312,31.9,120.7577,0.9968662,0.8765657,0.7821082,2.396217,0.4271551,87.02627,0.3116315,NA,21.695634,0.02072,0.03357,0.04316,0.05305,0.06543,0.0792,0.09651,0.1229,0.1623,0.3231
"15","AGO","Angola","SSA","N",2018,2018.17,"consumption",0,1,73.83312,31.9,97.44291,0.996633,0.90552,0.8318338,2.778484,0.5127211,60.79884,0.4778896,NA,30.809762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","ARG","Argentina","LAC","U",1980,1980,"income",0,0,2.768382,31.9,796.8967,0.7413883,0.365282,0.2228111,0.6196003,0.4083086,609.356,0.2918472,0.3728986,23.122595,0.0201,0.03286,0.04493,0.05698,0.06969,0.08395,0.1012,0.1247,0.1638,0.3018
"17","ARG","Argentina","LAC","U",1986,1986,"income",0,0,2.768382,31.9,863.0112,0.7196639,0.3492716,0.2109402,0.587123,0.4278756,635.2688,0.319819,0.3799595,26.23073,0.01951,0.03164,0.04318,0.05476,0.06704,0.08088,0.09776,0.1209,0.16,0.3243
"18","ARG","Argentina","LAC","U",1987,1987,"income",0,0,2.768382,31.9,788.8666,0.7635455,0.3992686,0.254015,0.7012427,0.4527689,557.7358,0.362684,0.4058292,26.769637,0.01725,0.02884,0.04012,0.05164,0.06403,0.07815,0.09553,0.1195,0.1607,0.3442
"19","ARG","Argentina","LAC","U",1991,1991,"income",0,1,2.768382,31.9,559.907,0.87242,0.535394,0.3718003,0.9752041,0.4676174,370.9952,0.4350875,NA,28.887229,0.01744,0.03052,0.04059,0.05002,0.06059,0.07238,0.08891,0.1141,0.1594,0.3661
"20","ARG","Argentina","LAC","U",1992,1992,"income",0,1,2.768382,31.9,564.6129,0.8662113,0.5209895,0.3605321,0.9441819,0.4546809,387.9738,0.390243,NA,29.352243,0.016,0.03,0.0407,0.05124,0.06211,0.07652,0.09419,0.1206,0.1657,0.3429
"21","ARG","Argentina","LAC","U",1993,1993,"income",0,1,2.768382,31.9,566.0145,0.8526068,0.5131743,0.3546771,0.934828,0.4485629,396.681,0.3879424,NA,29.809452,0.01484,0.02967,0.04097,0.05217,0.06421,0.07898,0.09671,0.1234,0.167,0.332
"22","ARG","Argentina","LAC","U",1994,1994,"income",0,1,2.768382,31.9,558.6381,0.8684619,0.5251069,0.3658036,0.9509849,0.459168,383.2049,0.4110283,NA,30.26059,0.01496,0.02882,0.03955,0.05068,0.06316,0.07716,0.09502,0.121,0.1651,0.3445
"23","ARG","Argentina","LAC","U",1995,1995,"income",0,1,2.768382,31.9,530.8553,0.8733321,0.557403,0.4023114,1.0509,0.489044,354.3608,0.4811141,NA,30.705908,0.01132,0.0263,0.03686,0.04734,0.05912,0.07357,0.09075,0.1168,0.1681,0.3698
"24","ARG","Argentina","LAC","U",1996,1996,"income",0,1,2.768382,31.9,520.0662,0.872163,0.5636095,0.4117515,1.073226,0.4952443,339.9869,0.5106798,NA,31.145811,0.01034,0.02481,0.03556,0.04642,0.05834,0.07303,0.09193,0.1199,0.1709,0.3688
"25","ARG","Argentina","LAC","U",1997,1997,"income",0,1,2.768382,31.9,544.8122,0.8605489,0.546468,0.3954659,1.038695,0.4911048,363.9732,0.4894943,NA,31.579645,0.01083,0.02465,0.03519,0.04685,0.05938,0.07308,0.09274,0.1208,0.1728,0.3637
"26","ARG","Argentina","LAC","U",1998,1998,"income",0,1,2.768382,31.9,529.1501,0.8704932,0.5645475,0.4147812,1.104457,0.5073364,333.0621,0.5092632,NA,32.009566,0.01065,0.02343,0.03365,0.04435,0.05636,0.07065,0.09055,0.1196,0.1703,0.3805
"27","ARG","Argentina","LAC","U",1999,1999,"income",0,1,2.768382,31.9,504.4869,0.881328,0.5738374,0.4227692,1.120695,0.4979204,330.8386,0.4997418,NA,32.43832,0.01071,0.02418,0.03464,0.04522,0.05796,0.07291,0.09187,0.1209,0.1711,0.3705
"28","ARG","Argentina","LAC","U",2000,2000,"income",0,1,2.768382,31.9,493.4414,0.8794619,0.5842113,0.4374515,1.175996,0.5106396,314.6525,0.5289445,NA,32.867357,0.009485,0.02237,0.03249,0.04327,0.05599,0.07175,0.09107,0.1221,0.1745,0.377
"29","ARG","Argentina","LAC","U",2001,2001,"income",0,1,2.768382,31.9,454.2571,0.8950574,0.6167753,0.4752879,1.274818,0.5334311,280.7319,0.6141587,NA,33.297967,0.006526,0.0193,0.03017,0.04074,0.05345,0.06916,0.08999,0.1206,0.1752,0.3948
"30","ARG","Argentina","LAC","U",2002,2002,"income",0,1,2.768382,31.9,319.208,0.9418433,0.7113047,0.5772636,1.638366,0.5379376,192.6458,0.5756148,NA,33.728934,0.008733,0.01885,0.02899,0.04044,0.05326,0.06847,0.08687,0.1166,0.1727,0.4051
"31","ARG","Argentina","LAC","U",2003,2003,"income",0,1,2.768382,31.9,449.362,0.9037987,0.6121523,0.4648984,1.294988,0.5120186,282.8672,0.5090035,NA,34.159485,0.01011,0.02178,0.03183,0.04335,0.05579,0.07123,0.0925,0.1227,0.1723,0.3784
"32","ARG","Argentina","LAC","U",2004,2004,"income",0,1,2.768382,31.9,485.1607,0.888709,0.5768919,0.4258286,1.175067,0.4859111,328.8506,0.451451,NA,34.588886,0.01146,0.02349,0.03454,0.04643,0.06004,0.07585,0.09581,0.1257,0.1736,0.3531
"33","ARG","Argentina","LAC","U",2005,2005,"income",0,1,2.768382,31.9,533.4941,0.8686565,0.5445612,0.3928121,1.076415,0.4795253,365.4397,0.4379411,NA,35.015695,0.01194,0.02461,0.03549,0.04758,0.06089,0.0766,0.09665,0.1247,0.1717,0.3499
"34","ARG","Argentina","LAC","U",2006,2006,"income",0,1,2.768382,31.9,591.6978,0.8437168,0.5030536,0.3525302,0.9721191,0.4670954,416.9194,0.4216779,NA,35.43947,0.01183,0.02559,0.03719,0.04934,0.06299,0.07912,0.09968,0.1261,0.1697,0.3385
"35","ARG","Argentina","LAC","U",2007,2007,"income",0,1,2.768382,31.9,610.168,0.8322017,0.4922219,0.342551,0.9337816,0.4658322,430.5411,0.4170358,NA,35.86111,0.01285,0.0261,0.03667,0.04909,0.06286,0.07914,0.09955,0.1257,0.17,0.338
"36","ARG","Argentina","LAC","U",2008,2008,"income",0,1,2.768382,31.9,626.3756,0.8210518,0.4753508,0.3262686,0.8945939,0.4529903,452.7207,0.3967625,NA,36.284569,0.01274,0.0271,0.03902,0.05127,0.06458,0.08076,0.1006,0.128,0.1708,0.3252
"37","ARG","Argentina","LAC","U",2009,2009,"income",0,1,2.768382,31.9,649.1746,0.8064112,0.4556561,0.3080877,0.8467006,0.4413974,484.8216,0.3788813,NA,36.714245,0.01306,0.02783,0.04019,0.0529,0.06675,0.08296,0.1023,0.1288,0.1713,0.3139
"38","ARG","Argentina","LAC","U",2010,2010,"income",0,1,2.768382,31.9,667.7832,0.803214,0.4489022,0.3012546,0.8273478,0.4445882,495.3716,0.3801709,NA,37.055902,0.01334,0.02804,0.03996,0.05231,0.06636,0.08257,0.1012,0.1264,0.1699,0.32
"39","ARG","Argentina","LAC","U",2011,2011,"income",0,1,2.768382,31.9,717.1944,0.7781047,0.415104,0.2682037,0.724934,0.4273767,529.9498,0.3333819,NA,37.54383,0.01702,0.03076,0.04201,0.05392,0.06689,0.08302,0.1014,0.1266,0.1684,0.31
"40","ARG","Argentina","LAC","U",2012,2012,"income",0,1,2.768382,31.9,711.0106,0.7775769,0.4086302,0.2620134,0.7107057,0.4137999,540.9735,0.314486,NA,38.027774,0.01736,0.0324,0.04372,0.05543,0.06847,0.08498,0.104,0.1287,0.1683,0.2967
"41","ARG","Argentina","LAC","U",2013,2013,"income",0,1,2.768382,31.9,713.7309,0.7752223,0.4044276,0.258406,0.6984987,0.4101386,549.2243,0.310805,NA,38.509756,0.01777,0.03244,0.04379,0.05582,0.06954,0.0858,0.1047,0.1289,0.1675,0.2937
"42","ARG","Argentina","LAC","U",2014,2014,"income",0,1,2.768382,31.9,668.6106,0.7998033,0.433707,0.2826736,0.7586289,0.4170123,501.305,0.3167538,NA,38.990109,0.01825,0.03221,0.04299,0.05407,0.06778,0.08375,0.1034,0.1291,0.1693,0.2992
"43","ARG","Argentina","LAC","U",2016,2016,"income",0,1,2.768382,31.9,701.3488,0.7834246,0.4182247,0.2700776,0.7285585,0.420215,529.6874,0.32365,NA,39.940546,0.01762,0.03153,0.04283,0.05453,0.06789,0.08385,0.1023,0.1281,0.1679,0.3034
"44","ARG","Argentina","LAC","U",2017,2017,"income",0,1,2.768382,31.9,732.4465,0.7659182,0.3971205,0.2517671,0.6808926,0.4119979,557.4263,0.3123076,NA,40.410674,0.01773,0.03289,0.04403,0.05558,0.06897,0.08482,0.1036,0.1282,0.1673,0.2969
"45","ARG","Argentina","LAC","U",2018,2018,"income",0,1,2.768382,31.9,659.9868,0.8092085,0.4364108,0.283842,0.7682759,0.4138425,506.1692,0.3155912,NA,40.877099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
