"","countrycode","countryname","regioncode","coveragetype","year","datayear","datatype","isinterpolated","usemicrodata","ppp","povertyline","mean","headcount","povertygap","povertygapsq","watts","gini","median","mld","polarization","population","decile1","decile2","decile3","decile4","decile5","decile6","decile7","decile8","decile9","decile10"
"1","ALB","Albania","ECA","N",1996,1996,"consumption",0,1,58.16801,46.7,187.8427,1,0.8677591,0.7577723,2.142234,0.2701034,165.0867,0.1191043,NA,3.168033,0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
"2","ALB","Albania","ECA","N",2002,2002,"consumption",0,1,58.16801,46.7,191.988,0.9991447,0.865259,0.75685,2.166438,0.3173898,158.363,0.1648116,NA,3.05101,0.03494,0.04859,0.05842,0.06738,0.07653,0.08839,0.1023,0.1198,0.1493,0.2544
"3","ALB","Albania","ECA","N",2005,2005,"consumption",0,1,58.16801,46.7,217.0335,0.9989583,0.8476437,0.727879,2.033452,0.3059566,184.6848,0.1544128,NA,3.011487,0.03483,0.0492,0.05977,0.06921,0.07988,0.09037,0.1037,0.1213,0.1483,0.2434
"4","ALB","Albania","ECA","N",2008,2008,"consumption",0,1,58.16801,46.7,237.5353,0.9983339,0.8344711,0.7069336,1.938294,0.2998467,198.7757,0.1488934,NA,2.947314,0.03734,0.05137,0.06088,0.06984,0.07912,0.08924,0.103,0.1193,0.1454,0.2446
"5","ALB","Albania","ECA","N",2012,2012,"consumption",0,1,58.16801,46.7,225.2692,0.9992957,0.8416899,0.7168874,1.980074,0.2896048,195.0467,0.1384171,NA,2.900401,0.0366,0.05193,0.06144,0.07031,0.08084,0.09257,0.1052,0.1229,0.1489,0.2293
"6","ALB","Albania","ECA","N",2014,2014,"consumption",0,1,58.16801,46.7,240.0998,0.9996302,0.8310961,0.7039709,1.976439,0.345989,196.3965,0.1986616,NA,2.889104,0.02853,0.04174,0.05223,0.06312,0.07512,0.08933,0.1059,0.1272,0.1613,0.2554
"7","ALB","Albania","ECA","N",2015,2015,"consumption",0,1,58.16801,46.7,242.8672,0.999784,0.8290455,0.6996853,1.943666,0.3291291,199.3308,0.1774243,NA,2.880703,0.03133,0.04524,0.05543,0.06559,0.07608,0.08893,0.1047,0.125,0.1587,0.2489
"8","ALB","Albania","ECA","N",2016,2016,"consumption",0,1,58.16801,46.7,247.6767,0.9995045,0.8257992,0.6952186,1.93436,0.3370824,203.5201,0.1876481,NA,2.876101,0.02962,0.04366,0.05427,0.06419,0.0754,0.08895,0.1053,0.1275,0.1608,0.2503
"9","ALB","Albania","ECA","N",2017,2017,"consumption",0,1,58.16801,46.7,245.9924,0.9994526,0.827013,0.6966501,1.93524,0.3317109,201.9203,0.1816586,NA,2.873457,0.03074,0.04445,0.05469,0.06499,0.07604,0.08907,0.1056,0.127,0.1597,0.2477
"10","DZA","Algeria","MNA","N",1988,1988,"consumption",0,0,31.77229,46.7,200.4312,0.996841,0.8664329,0.7633846,2.251406,0.4019491,149.1409,0.2817323,0.3079208,24.443467,0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
"11","DZA","Algeria","MNA","N",1995,1995,"consumption",0,0,31.77229,46.7,190.9572,0.99999,0.99998,0.99997,2.227014,0.3533005,154.4681,0.2085176,0.3133712,28.757785,0.02872,0.04094,0.05222,0.06329,0.0748,0.08756,0.1029,0.1234,0.1573,0.2689
"12","DZA","Algeria","MNA","N",2011,2011.17,"consumption",0,0,31.77229,46.7,247.7322,0.99999,0.99998,0.99997,1.879467,0.2761573,215.9956,0.1253313,0.2260456,36.661444,0.04046,0.05315,0.06358,0.07306,0.08239,0.09232,0.1039,0.119,0.1436,0.2286
"13","AGO","Angola","SSA","N",2000,2000.21,"consumption",0,1,73.83312,46.7,136.7125,0.9959358,0.9062015,0.8353477,2.854976,0.5195689,86.47519,0.5125765,NA,16.395473,0.009832,0.02195,0.03342,0.04495,0.05663,0.07049,0.08808,0.1135,0.1587,0.4025
